STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TMAX,TMIN,EMNT,EMXT
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2005-03,12.9,,,3.3,28.9
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2005-11,14.1,,,1.1,30.6
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2005-12,11.6,,,0,22.8
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2006-01,10.3,,,0.6,22.8
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2006-02,11.4,,,0,26.7
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2006-03,9.4,,,1.1,18.9
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2006-11,12.7,,,0,25.6
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2006-12,9.9,,,-2.7,23.9
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2007-01,8.2,,,-5.5,22.2
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2007-02,10.4,,,1.1,25.6
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2007-03,12.4,,,1.1,28.9
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2007-11,12.9,,,0.6,30.6
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2007-12,8.7,,,-0.5,20.6
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2008-01,9.3,,,1.1,20
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2008-02,10.5,,,0.6,23.9
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2008-03,11.3,,,2.8,22.2
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2008-11,14.2,,,5,31.1
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2008-12,8.8,,,-1,22.8
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2009-01,11.2,,,-3.2,25.6
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2009-02,10.8,,,0.6,25
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2009-03,11,,,0,21.7
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2009-11,12.3,,,1.1,28.9
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2009-12,9.3,,,-1.6,18.9
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2010-01,10.9,,,3.9,19.4
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2010-02,11.4,,,2.2,22.2
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2010-03,11.4,,,1.1,25.6
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2000-11,9.8,,,-3.3,23.9
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2000-12,9.6,,,-2.8,20.6
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2001-01,7.6,,,-5.6,22.2
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2001-02,9.5,,,-3.3,28.3
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2001-03,13.3,,,-1.7,31.7
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2001-11,12.5,,,-1.1,30
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2001-12,8.7,,,-3.3,19.4
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2002-01,7.4,,,-5,20.6
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2002-02,10.9,,,-3.3,28.3
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2002-03,10.8,,,-2.2,25.6
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2002-11,13.7,,,-1.1,30
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2002-12,9.8,,,-1.1,22.8
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2003-01,13.1,,,0.6,26.1
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2003-02,10.9,,,-3.3,24.4
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2003-03,13.4,,,-0.6,30.6
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2003-11,10.6,,,-3.9,25
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2003-12,9.8,,,-1.7,21.7
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2004-01,9.6,,,-2.8,20.6
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2004-02,9.7,,,-2.2,20.6
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2004-03,15.4,,,1.1,33.3
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2004-11,11.6,,,-3.3,25
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2004-12,10.1,,,-3.9,23.3
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2005-01,10.1,,,-2.2,26.1
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2005-02,11.6,,,-0.6,25
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2005-03,13.1,,,0,31.1
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2005-11,13.4,,,-2.2,30.6
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2005-12,10.6,,,-2.8,23.3
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2006-01,9.7,,,-1.1,23.3
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2006-02,11,,,-3.3,30
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2006-03,9.2,,,-0.6,20
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2006-11,12.6,,,-2.8,29.4
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2006-12,9.2,,,-4.4,25
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2007-01,8.3,,,-6.7,25.6
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2007-02,10.6,,,-1.1,27.2
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2007-03,13.5,,,-1.7,32.8
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2007-11,13.1,,,-2.8,30.6
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2007-12,7.9,,,-3.9,24.4
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2008-01,8,,,-2.8,21.7
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2008-02,10.4,,,-2.8,26.7
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2008-03,12,,,-0.6,27.2
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2008-11,14.1,,,0.6,31.7
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2008-12,8.3,,,-2.8,25
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2009-01,11.2,,,-3.9,27.8
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2009-02,10,,,-1.7,27.2
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2009-03,11.6,,,-2.8,27.8
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2009-11,12,,,-1.7,32.8
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2009-12,8.7,,,-4.4,22.8
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2010-01,10.2,,,0,22.2
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2010-02,11,,,1.7,25
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2010-03,11.3,,,-1.1,28.9
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2000-11,9.9,,,-2.8,23.9
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2000-12,9.7,,,-3.3,21.7
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2001-01,7.8,,,-5,22.8
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2001-02,9.3,,,-1.7,27.8
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2001-03,13.1,,,1.1,28.3
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2001-11,12.8,,,-1.7,30
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2001-12,9.3,,,-2.2,18.9
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2002-01,7.7,,,-4.4,21.1
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2002-02,10.8,,,-2.8,27.2
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2002-03,10.5,,,-1.7,24.4
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2002-11,12.6,,,-2.2,27.2
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2002-12,9.7,,,-1.7,21.7
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2003-01,12.4,,,-1.1,24.4
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2003-02,10.1,,,-3.9,22.2
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2003-03,12,,,-1.7,26.7
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2003-12,9.1,,,-2.2,21.1
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2004-01,9.3,,,-2.8,21.1
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2004-02,9.8,,,-3.3,20.6
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2004-03,14.4,,,0.6,32.2
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2004-11,10.6,,,-5,23.3
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2004-12,9.6,,,-5.6,22.8
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2005-01,10.1,,,-2.8,25.6
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2005-02,11.5,,,-2.2,23.9
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2005-03,13.5,,,-1.1,31.1
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2005-11,12.6,,,-4.4,30
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2005-12,9.9,,,-5,22.8
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2006-01,8.7,,,-3.3,22.8
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2006-02,10,,,-5.6,31.7
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2006-03,8.8,,,-1.7,20.6
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2006-11,11.5,,,-5.6,30
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2006-12,8,,,-7.2,23.9
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2007-01,6.9,,,-10,23.9
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2007-02,9.5,,,-3.9,26.7
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2007-03,12.7,,,-2.8,32.8
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2007-11,10.7,,,-7.8,31.1
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2007-12,6.4,,,-8.3,23.9
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2008-01,6.7,,,-6.7,21.1
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2008-02,8.7,,,-6.7,26.1
USC00043004,"FELTON, CA US",37.05056,-122.075,121.9,2008-03,9.4,,,-6.1,27.2
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2000-11,10.4,,,0.6,21.1
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2000-12,11.5,,,1.7,21.7
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2001-01,9.4,,,-1.1,23.3
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2001-02,10.3,,,1.1,25
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2001-03,13,,,2.2,25.6
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2001-11,12.9,,,3.3,23.9
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2001-12,10.2,,,2.2,19.4
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2002-01,8.5,,,-2.2,20.6
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2002-02,11.4,,,0,25
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2002-03,11.1,,,0.6,21.7
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2002-11,13.5,,,3.3,28.3
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2002-12,10.8,,,2.2,19.4
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2003-01,13.1,,,3.3,23.9
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2003-02,11.2,,,0,20
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2003-03,12.5,,,2.2,26.1
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2003-11,11.7,,,0,22.8
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2003-12,10.8,,,0,19.4
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2004-01,9.9,,,-0.6,19.4
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2004-02,10.7,,,1.7,19.4
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2004-03,14.8,,,5,28.9
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2004-11,11.7,,,0,23.3
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2004-12,10.8,,,-0.6,23.3
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2005-01,10.4,,,0.6,23.9
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2005-02,12.4,,,3.3,20.6
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2005-03,13.4,,,5,26.1
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2005-11,14.2,,,3.3,29.4
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2005-12,11.2,,,0,21.1
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2006-01,10.4,,,0.6,22.8
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2006-02,11.3,,,0,25.6
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2006-03,10,,,0.6,18.9
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2006-11,12.7,,,0,23.9
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2006-12,9.7,,,-1.7,22.2
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2007-01,8.6,,,-3.3,21.7
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2007-02,10.9,,,1.7,24.4
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2007-03,13,,,0.6,28.9
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2007-11,12.8,,,1.7,27.2
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2007-12,9.1,,,-1.1,18.9
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2008-01,8.9,,,0.6,21.1
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2008-02,10.5,,,0,21.7
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2008-03,11.9,,,1.1,23.9
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2008-11,14.1,,,4.4,29.4
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2008-12,9.2,,,-1.1,22.2
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2009-01,11.4,,,-2.2,26.1
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2009-02,11,,,1.1,25
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2009-03,11.9,,,1.1,23.9
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2009-11,12.5,,,1.1,29.4
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2009-12,9.6,,,-2.8,18.9
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2010-01,11,,,2.8,20.6
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2010-02,11.8,,,3.3,23.9
USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99952,21.3,2010-03,12.1,,,1.7,26.1
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2000-11,12.3,,,-1.1,28.9
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2000-12,13.1,,,0,28.3
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2001-01,10.6,,,-2.8,30.6
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2001-02,11.5,,,-1.1,31.1
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2002-02,13.5,,,0,31.1
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2002-03,12.2,,,0,26.1
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2002-11,14.9,,,2.2,32.2
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2002-12,11,,,0.6,23.9
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2003-01,14.1,,,3.3,27.2
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2003-02,11.6,,,0,23.3
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2003-03,13.3,,,1.7,31.1
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2003-11,12.3,,,-1.1,25
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2003-12,11.1,,,0,25
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2004-01,10.3,,,-1.1,22.8
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2004-02,10.9,,,0.6,22.2
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2004-03,16,,,2.8,33.3
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2004-11,12.6,,,-0.6,25.6
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2004-12,11.6,,,-0.6,25.6
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2005-01,11.1,,,0,26.7
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2005-02,13.2,,,2.8,25.6
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2005-03,14.1,,,2.8,34.4
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2006-11,13.8,,,0,30.6
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2007-11,14.3,,,0,33.9
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2007-12,9.5,,,-1.1,24.4
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2008-01,9.4,,,0,26.1
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2008-02,11.3,,,0,27.8
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2008-03,12.9,,,0,27.8
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2008-11,15.3,,,3.3,35
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2008-12,9.9,,,-1.1,26.7
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2009-01,12.4,,,-1.1,30.6
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2009-02,11.7,,,0,29.4
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2009-03,12.6,,,0,27.2
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2009-11,12.7,,,1.7,30.6
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2009-12,9.6,,,-1.1,20.6
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2010-01,11.2,,,2.8,21.1
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2010-02,11.6,,,2.2,25
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2010-03,11.9,,,0.6,27.8